node;degree;strength;clustering_coefficient;average_path_length;betweenness_centrality;eigenvector_centrality;pagerank;pagerank_num 
VIS;2;780.0;1.0;3.7315454796792924;0.0;0.0018534378829856328;6.423287698514686e-05;2627.0
LYH;4;3290.0;1.0;3.866463920376002;0.0;0.006832784288487434;6.422414178932697e-05;2628.0
YER;2;54.0;1.0;5.597732927840752;0.0;5.95976839760688e-06;6.414825304734454e-05;2629.0
WEI;2;461.0;1.0;4.465026264860382;0.0;8.989192434893071e-05;6.413814226545139e-05;2630.0
EXT;4;2050.0;0.6666666666666666;4.172795134089024;1.941495887992482e-07;0.002852957607440246;6.412981959072116e-05;2631.0
PEM;1;1098.0;0.0;5.277025158971523;0.0;8.350383643215279e-06;6.412486122623721e-05;2632.0
MJA;2;38.0;1.0;5.583632844899087;0.0;2.002478758995475e-06;6.405082318060965e-05;2633.0
SVS;3;65.0;1.0;4.8954935029029585;0.0;2.678172519734595e-05;6.404770562855081e-05;2634.0
MVS;1;250.0;0.0;5.097871163948024;0.0;1.7238743403398868e-05;6.404082505129577e-05;2635.0
YYB;3;1713.0;1.0;3.8338401990599946;0.0;0.0023302109194305895;6.401696988837639e-05;2636.0
POR;4;1675.0;1.0;4.023500138236107;0.0;0.0027769053066597758;6.399453185964733e-05;2637.0
LXS;3;1564.0;1.0;4.0417473043959085;0.0;0.0023579076480637314;6.395676733199316e-05;2638.0
FSC;3;2146.0;0.6666666666666666;3.68592756427979;1.349259245879938e-08;0.005110139726523862;6.391806783780422e-05;2639.0
CLD;2;3057.0;1.0;3.723251313243019;0.0;0.003093280540160718;6.39165115242906e-05;2640.0
PBR;3;224.0;0.3333333333333333;4.46143212607133;1.2857691024765875e-06;0.0004008005132775584;6.389327274604083e-05;2641.0
KKJ;1;2814.0;0.0;3.7998341166712746;0.0;0.0013361592424872728;6.388157903569784e-05;2642.0
SHM;1;2814.0;0.0;3.7998341166712746;0.0;0.0013361592424872728;6.388157903569784e-05;2642.0
HYN;4;2032.0;0.8333333333333334;3.9529997235277854;8.652721968689806e-08;0.0016025492068235335;6.388041584340422e-05;2644.0
MMJ;4;2958.0;1.0;3.91152889134642;0.0;0.0013734396982669232;6.387826714144903e-05;2645.0
BCI;3;90.0;1.0;4.337019629527233;0.0;0.00019381045858733487;6.384430948703158e-05;2646.0
BKQ;3;90.0;1.0;4.337019629527233;0.0;0.00019381045858733487;6.384430948703158e-05;2646.0
JUA;2;45.0;1.0;5.084047553220901;0.0;1.9635380973496634e-05;6.383196449304816e-05;2648.0
YXC;3;1606.0;1.0;4.030688415814211;0.0;0.001428446876216393;6.382128093289114e-05;2649.0
YGV;2;90.0;1.0;5.593309372408073;0.0;3.447184848719317e-06;6.376720512082446e-05;2650.0
TOF;1;966.0;0.0;3.8780757533867845;0.0;0.002071531664377794;6.37355395473108e-05;2651.0
XYA;1;27.0;0.0;5.285319325407796;0.0;4.185024665746559e-06;6.37334323926559e-05;2652.0
KDV;2;136.0;1.0;4.423555432679016;0.0;0.00010662015954376201;6.373009687529503e-05;2653.0
COU;3;2098.0;0.6666666666666666;3.8042576721039536;3.667413676871512e-06;0.003913185438730577;6.368904286723769e-05;2654.0
MRA;2;556.0;1.0;4.656345037323749;0.0;0.0003336020422051144;6.36663254211386e-05;2655.0
TGN;4;468.0;0.6666666666666666;4.296378213989494;1.274300398886608e-07;0.0001701086403863523;6.364643483991282e-05;2656.0
KPS;1;361.0;0.0;5.184683439314349;0.0;8.951887621574199e-06;6.360764563298829e-05;2657.0
MKS;2;108.0;1.0;4.433508432402544;0.0;0.0003443417190869517;6.357837691921077e-05;2658.0
BTI;2;168.0;1.0;4.8960464473320435;0.0;3.1231992206315034e-05;6.356031885771011e-05;2659.0
FAE;3;1702.0;0.6666666666666666;3.894664086259331;3.4140065354592303e-06;0.0025901123658481594;6.355943107904763e-05;2660.0
KCA;1;19.0;0.0;5.680674592203483;0.0;2.21662174904214e-06;6.354797264550761e-05;2661.0
KHG;1;880.0;0.0;4.682609897705281;0.0;0.00012469778186270227;6.347244994832662e-05;2662.0
OND;2;171.0;1.0;4.609344760851535;0.0;0.00013405512455084105;6.334061203840359e-05;2663.0
OLP;2;451.0;1.0;4.632844899087642;0.0;7.037227411304388e-05;6.330049879047894e-05;2664.0
YSL;2;444.0;1.0;4.072435720210119;0.0;0.001271045760754115;6.320123517965446e-05;2665.0
SZK;1;1050.0;0.0;4.013270666298037;0.0;0.0010008919676536283;6.312565835790045e-05;2666.0
YUM;2;3062.0;1.0;3.723251313243019;0.0;0.003093280540160718;6.308070189815101e-05;2667.0
IVA;2;38.0;0.0;5.42742604368261;8.155522552874291e-08;6.724371527992783e-06;6.304523264427e-05;2668.0
IIS;2;51.0;1.0;5.733757257395632;0.0;1.1078479900863629e-06;6.297741352309897e-05;2669.0
BOY;3;698.0;1.0;4.462814487144042;0.0;0.0006915649671702498;6.293468473098616e-05;2670.0
HAA;2;407.0;1.0;5.270666298037047;0.0;2.1736145471021673e-05;6.291639593619674e-05;2671.0
WRE;1;960.0;0.0;4.252419131877247;0.0;0.00020505104713210777;6.289925877249685e-05;2672.0
OSR;1;1951.5;0.0;4.231407243572021;0.0;0.0015067831924087706;6.286439018655304e-05;2673.0
KTB;1;160.0;0.0;4.965164500967653;0.0;2.1189681931568644e-05;6.285689405478121e-05;2674.0
LZR;1;518.0;0.0;4.465579209289467;0.0;8.829432564809507e-05;6.279529993936746e-05;2675.0
MPU;2;45.0;1.0;5.735139618468344;0.0;1.1172399154994933e-06;6.278622980173299e-05;2676.0
MCX;1;924.0;0.0;3.8780757533867845;0.0;0.002071531664377794;6.27670104286268e-05;2677.0
PGV;2;1404.0;1.0;4.155930329001936;0.0;0.0014240201323499628;6.270936707285953e-05;2678.0
KAD;1;61.0;0.0;5.340613768316285;0.0;1.1925756173647782e-05;6.264683244038936e-05;2679.0
LMP;4;1836.0;0.8333333333333334;3.76527508985347;6.37150199443304e-08;0.004837309748711579;6.264216898247847e-05;2680.0
KMV;2;352.0;1.0;4.613491844069671;0.0;9.879444438629637e-05;6.263663041343494e-05;2681.0
PSZ;1;756.0;0.0;4.85264030964888;0.0;0.00010368882222019079;6.259389919912415e-05;2682.0
FRC;2;700.0;1.0;4.099253525020735;0.0;0.0009565980960902801;6.256544464935674e-05;2683.0
LZO;4;1830.0;0.8333333333333334;3.9435996682333427;8.652721968689806e-08;0.0016513525508507908;6.256305831389645e-05;2684.0
ZAC;1;126.0;0.0;5.603538844346144;0.0;4.8270318172636934e-06;6.243386576680162e-05;2685.0
SAM;2;28.5;1.0;5.738180812828311;0.0;1.1248074790215692e-06;6.238791274073573e-05;2686.0
NIB;1;25.0;0.0;5.212607132983135;0.0;5.057763493195306e-06;6.237901664780565e-05;2687.0
ESR;1;620.0;0.0;5.4940558473873375;0.0;5.8018806417551916e-06;6.237799622748855e-05;2688.0
LRR;6;1094.0;0.6666666666666666;3.9513408902405307;1.2093555508505893e-05;0.003621532752276157;6.23586304708222e-05;2689.0
IXC;3;847.0;0.6666666666666666;4.120818357755046;7.645802393319649e-08;0.0008607680185079891;6.229669574501932e-05;2690.0
KOE;2;1127.5;1.0;4.464749792645839;0.0;0.00018792276631596338;6.227238692643909e-05;2691.0
ATZ;3;394.0;0.6666666666666666;4.04423555432679;1.1723563669756794e-07;0.0019895461826131503;6.22643898980926e-05;2692.0
BLJ;3;985.0;1.0;3.6795687033453137;0.0;0.004678128672018657;6.225976819231499e-05;2693.0
IAM;3;496.0;0.6666666666666666;4.44677909870058;5.0972015955464324e-08;0.0007726383509085925;6.219020824322057e-05;2694.0
BBN;2;152.0;1.0;4.994194083494609;0.0;2.028169674354268e-05;6.215914969068586e-05;2695.0
SCO;3;764.0;0.0;4.271219242466132;2.7875875662565573e-07;0.0010022563298438393;6.215690571879874e-05;2696.0
WAE;3;1191.0;1.0;4.090406414155377;0.0;0.001760565492817711;6.215357787156775e-05;2697.0
LRV;2;1100.0;1.0;4.270113353607963;0.0;0.0007369342921028443;6.212636343807614e-05;2698.0
BLT;2;396.0;1.0;4.337572573956318;0.0;0.00019030314684186282;6.210322764069634e-05;2699.0
SMI;2;1406.0;1.0;4.043406137683163;0.0;0.0015820969936546632;6.208080028450005e-05;2700.0
MIK;2;432.0;1.0;4.130494885264031;0.0;0.0011315747286782952;6.206164336405824e-05;2701.0
CLL;3;3074.0;1.0;3.9322643074371024;0.0;0.003549172178221116;6.205071629932926e-05;2702.0
GYI;2;66.5;1.0;4.761128006635333;0.0;7.426792121203237e-05;6.201620805141488e-05;2703.0
LGP;1;1410.0;0.0;4.120541885540503;0.0;0.0004308789267874507;6.199074553898888e-05;2704.0
EPR;2;650.0;1.0;4.37074923970141;0.0;0.00016018506590663356;6.198232047725544e-05;2705.0
CKS;2;555.0;1.0;5.067735692562898;0.0;3.8158473165395906e-05;6.197961480741606e-05;2706.0
JST;2;990.0;1.0;4.1470832181365775;0.0;0.0014493346697540459;6.196573707180365e-05;2707.0
VIC;2;854.0;0.0;3.828587226983688;0.00011834004132362803;0.0022541402428653723;6.194260454039224e-05;2708.0
TEZ;2;238.0;1.0;4.38429637821399;0.0;0.00020537441069199975;6.191289291404084e-05;2709.0
FLS;3;459.0;1.0;4.296654686204037;0.0;0.00016201710919748813;6.190964983371607e-05;2710.0
BRA;3;360.0;0.6666666666666666;4.7658280342825545;3.103305784107605e-06;0.00013178736530927962;6.190645529219442e-05;2711.0
SHO;1;2289.0;0.0;3.8393696433508433;0.0;0.0010400543677555045;6.186395000894182e-05;2712.0
TYR;3;3111.0;1.0;3.9322643074371024;0.0;0.004153106331653478;6.18095100892988e-05;2713.0
LDY;4;2221.0;1.0;3.6264860381531654;0.0;0.006958698618296023;6.179699464201093e-05;2714.0
KGD;4;1016.0;0.8333333333333334;3.822781310478297;2.3980451073542385e-06;0.004998691026730796;6.175060377420463e-05;2715.0
BHB;2;513.0;1.0;4.048106165330385;0.0;0.0015886838645004521;6.174428179909323e-05;2716.0
BSK;3;1069.0;1.0;3.679015758916229;0.0;0.005008544990985938;6.172789895535701e-05;2717.0
OUD;5;1650.0;0.9;3.6016035388443464;6.661568027174581e-08;0.010210784354994878;6.17243442539694e-05;2718.0
EBU;2;2039.0;1.0;3.580591650539121;0.0;0.00676075357410243;6.17030651910015e-05;2719.0
NYM;3;584.0;0.6666666666666666;3.8772463367431573;2.5486007977732162e-08;0.002251155536181996;6.169814933533138e-05;2720.0
YNS;1;70.0;0.0;6.052529720763063;0.0;1.2955059717388915e-06;6.1666171599048e-05;2721.0
TNE;2;2296.0;1.0;3.9140171412773017;0.0;0.001011900554980084;6.16630968072232e-05;2722.0
WKK;1;56.0;0.0;5.209289466408626;0.0;5.057285204740036e-06;6.163978070396035e-05;2723.0
LIG;2;1882.0;1.0;3.686756980923417;0.0;0.004272774370219294;6.158095513540934e-05;2724.0
CMU;1;72.0;0.0;4.744816145977329;0.0;2.9727047608880504e-05;6.156087512079465e-05;2725.0
EJH;3;1089.0;1.0;4.095382914017141;0.0;0.001176774781678518;6.155949323728153e-05;2726.0
CLM;3;1251.0;1.0;3.9795410561238596;0.0;0.00118597806081428;6.15568249854608e-05;2727.0
JHM;3;2149.0;1.0;4.117777163395079;0.0;0.000803307664995862;6.152241551083976e-05;2728.0
UIP;1;1898.5;0.0;3.6881393419961293;0.0;0.0032019695124889166;6.151842401824283e-05;2729.0
IPN;2;1450.0;1.0;4.098977052806193;0.0;0.0009677003345409826;6.15127393235302e-05;2730.0
BVC;2;382.0;1.0;4.374066906275919;0.0;0.0003621889226035141;6.149440701259162e-05;2731.0
YRJ;2;168.0;1.0;4.069670998064694;0.0;0.0012710759245800494;6.148316518781593e-05;2732.0
KWY;2;252.0;1.0;4.395078794581145;0.0;0.0004782235656056016;6.146329714028493e-05;2733.0
GAN;2;592.0;1.0;4.448161459773293;0.0;0.00039887658807905094;6.145008743556283e-05;2734.0
RMI;3;1365.0;0.6666666666666666;3.5891622891899364;3.261888699822588e-06;0.005816829142688981;6.14269334473636e-05;2735.0
KSY;2;1029.0;1.0;3.97843516726569;0.0;0.0025183976643220786;6.14137662855116e-05;2736.0
KUM;1;2240.0;0.0;4.661874481614598;0.0;0.00010283285208780859;6.138124805279947e-05;2737.0
CKB;2;855.0;1.0;4.1470832181365775;0.0;0.001481168174342692;6.137577023789926e-05;2738.0
AUG;2;456.0;1.0;4.048106165330385;0.0;0.0015886838645004521;6.135786847847765e-05;2739.0
DYR;2;510.0;1.0;3.8777992811722424;0.0;0.002128157564814352;6.134544123153479e-05;2740.0
HHH;2;2960.0;1.0;4.155653856787393;0.0;0.0019980623398046763;6.134245070468556e-05;2741.0
RKT;9;1075.0;0.75;3.9391761128006637;4.950083511627145e-06;0.005832779768284706;6.130272893023275e-05;2742.0
SCT;1;382.0;0.0;4.965164500967653;0.0;6.697860467183351e-05;6.130071957243671e-05;2743.0
BLV;2;3114.0;1.0;3.7884987558750347;0.0;0.003867223068691549;6.129883258664108e-05;2744.0
DLY;3;36.0;1.0;5.075753386784628;0.0;1.8425764262302123e-05;6.126666513582963e-05;2745.0
BMD;3;57.0;0.6666666666666666;4.584462261542715;3.4406110769938416e-07;0.00010874499265052555;6.120968953576752e-05;2746.0
AVI;7;1403.0;0.8571428571428571;3.544097318219519;5.1489021626717776e-06;0.012613572440841598;6.112001896978989e-05;2747.0
CMG;1;756.0;0.0;5.095106441802598;0.0;1.8562479914446124e-05;6.11186467121374e-05;2748.0
CYB;1;1440.0;0.0;4.819187171689245;0.0;0.00022441510859923082;6.111649982398076e-05;2749.0
RBA;1;1855.0;0.0;3.6881393419961293;0.0;0.0032019695124889166;6.105881440131953e-05;2750.0
VVC;1;987.0;0.0;4.266795687033453;0.0;0.000495415185693225;6.105688453177692e-05;2751.0
YXT;1;1500.0;0.0;4.03511197124689;0.0;0.0008681238152958994;6.101540908616766e-05;2752.0
HUE;2;72.0;0.0;5.430467238042577;4.332621356214467e-07;6.454978662378247e-06;6.097862212360594e-05;2753.0
MOG;2;220.0;1.0;5.6107271219242465;0.0;3.7137768881267826e-06;6.096831697322886e-05;2754.0
LRM;2;2068.0;1.0;4.011058888581697;0.0;0.002508381198413814;6.0906219542272236e-05;2755.0
WNP;2;1345.0;1.0;4.119988941111418;0.0;0.0005354555281202874;6.0890258607407795e-05;2756.0
WNS;4;176.0;0.8333333333333334;4.410837710810063;1.0194403191092865e-07;0.00048229803988815857;6.085553699988458e-05;2757.0
GER;1;1008.0;0.0;4.198783522256013;0.0;0.0007645110809515048;6.077858653525924e-05;2758.0
JAC;2;2324.0;1.0;4.142659662703898;0.0;0.0020354157668595312;6.076040763011395e-05;2759.0
JLN;4;1780.0;0.6666666666666666;3.941387890517003;2.577735222405627e-06;0.00427291640725155;6.0686230799028145e-05;2760.0
FEZ;2;1390.5;1.0;3.6850981476361624;0.0;0.004109199771529454;6.06048831990179e-05;2761.0
CPR;2;2321.5;1.0;4.142659662703898;0.0;0.0020354157668595312;6.050910532550457e-05;2762.0
EUX;2;820.0;1.0;4.425490738180812;0.0;0.0003302032524447661;6.050720970874574e-05;2763.0
SAB;2;820.0;1.0;4.425490738180812;0.0;0.0003302032524447661;6.050720970874574e-05;2763.0
SLW;2;1951.0;1.0;3.9477467514514792;0.0;0.002636648653584413;6.047690190691259e-05;2765.0
MTS;3;871.0;1.0;4.011888305225325;0.0;0.0011158199922276148;6.0431061179545884e-05;2766.0
VIT;6;2041.0;0.7333333333333333;4.004976499861764;8.247877918319449e-07;0.007058533213008503;6.041578959021816e-05;2767.0
CCF;4;1849.0;0.6666666666666666;3.5797622338954933;3.885986963836991e-06;0.0074784101199254;6.0405419481974454e-05;2768.0
KIW;2;263.5;1.0;4.971523361902129;0.0;5.592473363852256e-05;6.040182510180904e-05;2769.0
GST;1;195.0;0.0;4.90821122477191;0.0;2.6041050508981417e-05;6.036996327185206e-05;2770.0
GBD;2;380.0;1.0;4.382914017141277;0.0;0.000978191123413646;6.035478697534546e-05;2771.0
ROP;2;1470.0;1.0;4.544926734863147;0.0;0.00019574655720307115;6.033333870058213e-05;2772.0
OZH;3;1022.0;1.0;3.793198783522256;0.0;0.0051219568850361325;6.026981199042443e-05;2773.0
SCV;2;138.0;1.0;4.264860381531656;0.0;0.001155327731242018;6.021080663943117e-05;2774.0
TOW;2;420.0;1.0;4.099529997235278;0.0;0.0009551807686167204;6.015140986968838e-05;2775.0
YST;3;396.0;1.0;4.608238871993365;0.0;0.000248976861141821;6.010498555798221e-05;2776.0
YKT;1;40.0;0.0;6.03179430467238;0.0;2.7915852339906407e-07;6.010214303358468e-05;2777.0
MOT;1;2310.0;0.0;4.047276748686757;0.0;0.00138298950288082;6.0059617441614074e-05;2778.0
LBE;2;1083.0;1.0;4.1470832181365775;0.0;0.00144841910582948;5.998646847036484e-05;2779.0
EYP;1;928.5;0.0;4.266795687033453;0.0;0.000495415185693225;5.9895329708291005e-05;2780.0
AVN;1;1744.0;0.0;3.6881393419961293;0.0;0.0032019695124889166;5.988601744779111e-05;2781.0
BKZ;1;228.0;0.0;5.386784628144872;0.0;1.7156348143794378e-05;5.987153337999548e-05;2782.0
SRX;3;554.0;1.0;4.4390378766933924;0.0;0.0009527071122480572;5.980093265313955e-05;2783.0
TST;1;1490.0;0.0;3.958252695604092;0.0;0.001171867081414016;5.968302658938811e-05;2784.0
SUN;2;1988.0;1.0;3.9745645562620955;0.0;0.0019547678189696313;5.9660442977090794e-05;2785.0
TIV;2;1088.0;1.0;4.24937793751728;0.0;0.0020869245608791005;5.965837101238552e-05;2786.0
NEV;5;1112.0;0.5;4.332596074094553;4.6068215730330626e-07;0.000791423943802265;5.9634460204493334e-05;2787.0
BPT;2;2719.0;1.0;3.932540779651645;0.0;0.003485009010235818;5.952794988365771e-05;2788.0
KME;2;57.0;1.0;4.761128006635333;0.0;7.426792121203237e-05;5.9483408870705034e-05;2789.0
SBY;3;2886.0;1.0;3.9839646115565386;0.0;0.004580623590934794;5.9468882067514184e-05;2790.0
SMA;1;576.0;0.0;4.934476085153442;0.0;6.891411799393978e-05;5.943705689139601e-05;2791.0
VRK;2;828.0;1.0;4.130494885264031;0.0;0.0011315747286782952;5.942320334798426e-05;2792.0
IVR;3;342.0;1.0;5.1838540226707215;0.0;1.4366737853324464e-05;5.9337284475979616e-05;2793.0
PTJ;2;494.0;1.0;4.2969311584185785;0.0;0.00015364424140601717;5.9238575092822e-05;2794.0
MOI;3;48.0;0.6666666666666666;4.627038982582251;7.645802393319649e-08;5.084523348167433e-05;5.922151463306314e-05;2795.0
NAL;1;770.0;0.0;3.8780757533867845;0.0;0.002071531664377794;5.921573699345213e-05;2796.0
PCP;1;76.0;0.0;5.333978435167266;0.0;1.0921720868230088e-05;5.9209594920656604e-05;2797.0
SHP;5;1040.0;0.5;4.072435720210119;1.5305930324957103e-06;0.0010884825244740035;5.919472418985624e-05;2798.0
CJL;1;616.0;0.0;4.922587779928117;0.0;0.00012688867203394815;5.9128439520992884e-05;2799.0
AIU;2;96.0;1.0;4.6273154547967925;0.0;4.997283375826388e-05;5.911229757189256e-05;2800.0
TQR;1;168.0;0.0;4.764722145424384;0.0;8.42768792482411e-05;5.91032156713951e-05;2801.0
MTO;1;228.0;0.0;4.790987005805916;0.0;7.297468852557988e-05;5.90484923787311e-05;2802.0
OZZ;2;1281.0;1.0;3.6850981476361624;0.0;0.004109199771529454;5.903198855012319e-05;2803.0
THS;3;1260.0;0.6666666666666666;3.955211501244125;3.644499140815699e-07;0.0012906453305246374;5.902989366110484e-05;2804.0
ROW;4;1193.0;0.8333333333333334;3.917334807851811;2.7614348984454094e-06;0.0035561484702508494;5.9013213278039224e-05;2805.0
BHU;1;1138.0;0.0;4.122753663256843;0.0;0.0007750853471707974;5.898238091663068e-05;2806.0
LYG;4;945.0;0.6666666666666666;3.9447055570915124;9.023694898678352e-06;0.00209063745563994;5.889970300713473e-05;2807.0
MCE;2;570.0;1.0;3.7315454796792924;0.0;0.0018534378829856328;5.8892043595973556e-05;2808.0
MJL;2;244.0;1.0;4.503732374896323;0.0;0.0002718984664708523;5.8877494682492044e-05;2809.0
TVF;2;476.0;0.0;5.0453414431849595;1.274300398886608e-07;4.919479295259752e-05;5.886881362999629e-05;2810.0
SJL;1;90.0;0.0;5.914570085706386;0.0;1.3135107407146068e-06;5.8867994125818284e-05;2811.0
FMN;3;2166.0;1.0;4.1340890240530825;0.0;0.0030122205894823773;5.882375643829259e-05;2812.0
CUQ;2;36.0;1.0;4.465302737074924;0.0;8.989090534291906e-05;5.879200069339093e-05;2813.0
KRF;1;1450.0;0.0;4.072712192424661;0.0;0.0015322665264205198;5.878120635295724e-05;2814.0
ABI;3;2582.0;1.0;3.9322643074371024;0.0;0.0035480512133923255;5.877716138282065e-05;2815.0
CPV;2;650.0;1.0;4.915952446779099;0.0;9.567875940281898e-05;5.8774009231123315e-05;2816.0
KUS;2;134.0;0.0;4.30494885264031;2.5030461250682813e-05;0.0005127702847300241;5.873450710807255e-05;2817.0
PIH;2;2049.0;1.0;4.352778545756151;0.0;0.0010823221918938297;5.869834320161215e-05;2818.0
BDH;3;666.0;1.0;4.940282001658833;0.0;0.00016751557250960233;5.868800359046123e-05;2819.0
KSJ;1;90.0;0.0;5.0381531656068566;0.0;3.4485306324362346e-05;5.867647057414534e-05;2820.0
UIK;2;328.0;0.0;4.5946917334807855;1.0194403191092865e-07;0.00025532312226845215;5.864655461258762e-05;2821.0
KBC;2;80.0;1.0;4.895769975117501;0.0;2.6296769036859964e-05;5.861745407340882e-05;2822.0
GUW;3;728.0;0.3333333333333333;4.069947470279237;2.3233171639226267e-07;0.00295642792493853;5.8602766178855236e-05;2823.0
LUR;2;63.0;1.0;5.204312966546862;0.0;5.17736154515572e-06;5.855734839754725e-05;2824.0
HGR;2;1200.0;1.0;4.1470832181365775;0.0;0.0014493346697540459;5.848767981629684e-05;2825.0
OTM;1;228.0;0.0;4.803704727674869;0.0;6.819878053613907e-05;5.847707708718562e-05;2826.0
SUJ;4;184.0;0.5;4.228366049212054;1.4644308548009728e-06;0.001623522588078237;5.847308150896633e-05;2827.0
PUW;2;1295.0;1.0;3.980646944982029;0.0;0.001168551290881581;5.84680073748189e-05;2828.0
TIR;2;1070.0;1.0;4.3306607685927565;0.0;0.00041169592425466684;5.844858486460478e-05;2829.0
TEE;1;671.0;0.0;4.4473320431296655;0.0;0.0007357706207666433;5.841881881204757e-05;2830.0
GLI;3;342.0;1.0;5.1838540226707215;0.0;1.4366737853324464e-05;5.841059293977195e-05;2831.0
RNJ;3;1218.0;0.6666666666666666;4.645009676527509;8.095824671835717e-07;0.00023859889653707344;5.8386607240932335e-05;2832.0
PXO;2;1320.0;1.0;4.243572021011889;0.0;0.0015810232961139352;5.8374716760123293e-05;2833.0
KIR;2;1864.0;1.0;3.632291954658557;0.0;0.004695787165208356;5.8343131366534506e-05;2834.0
VIL;2;356.0;1.0;4.598562344484379;0.0;0.00037267361280518823;5.832331429537458e-05;2835.0
GIB;1;1860.0;0.0;3.635609621233066;0.0;0.003558784061613513;5.828059881440197e-05;2836.0
MMP;2;94.5;1.0;4.998617638927287;0.0;4.981173617468664e-05;5.827979246416901e-05;2837.0
AKF;1;468.0;0.0;4.662980370472767;0.0;0.00028608222860939775;5.8273922584060745e-05;2838.0
EDL;1;490.0;0.0;4.395355266795687;0.0;0.00046957877702959557;5.823382000694211e-05;2839.0
MCV;1;324.0;0.0;4.7699751175006915;0.0;5.2891276515034054e-05;5.823091066560868e-05;2840.0
GYM;3;1725.0;0.6666666666666666;4.18247166159801;4.0223120252305983e-07;0.0014965504955075303;5.8213273884967657e-05;2841.0
CAQ;1;699.0;0.0;4.995023500138236;0.0;5.6337528088621795e-05;5.819784458028202e-05;2842.0
ULD;1;280.0;0.0;5.012164777439867;0.0;1.8430724103065287e-05;5.8183076124597994e-05;2843.0
GMR;2;66.0;1.0;4.51700304119436;0.0;8.971987484626802e-05;5.81586192733654e-05;2844.0
KDD;1;88.0;0.0;5.4105612385955215;0.0;8.420247580802011e-06;5.8084319494665e-05;2845.0
DAK;2;104.0;1.0;4.045064970970418;0.0;0.001538754627086724;5.805218762195884e-05;2846.0
KDU;1;826.0;0.0;4.238871993364667;0.0;0.000571303989007682;5.8027039372563944e-05;2847.0
KGC;1;677.0;0.0;4.633121371302184;0.0;6.912248410155228e-05;5.802195562890307e-05;2848.0
LAW;1;2506.0;0.0;3.9604644733204313;0.0;0.001774309819390113;5.801145765075826e-05;2849.0
TMX;4;450.0;1.0;4.446226154271495;0.0;0.0009253353836312488;5.796208774211209e-05;2850.0
MAU;1;184.0;0.0;5.515620680121648;0.0;1.6537733471300525e-06;5.787062722346903e-05;2851.0
HII;2;494.0;1.0;4.187171689245231;0.0;0.0012957974468414475;5.786445105420406e-05;2852.0
NST;1;1341.0;0.0;3.958252695604092;0.0;0.001171867081414016;5.7860660912207176e-05;2853.0
YCG;2;1233.0;1.0;4.030964888028753;0.0;0.0014030686306608737;5.7858327692278187e-05;2854.0
NLD;2;1656.0;1.0;4.142936134918441;0.0;0.0012723531867361068;5.784236489203131e-05;2855.0
SZZ;2;1500.0;1.0;3.9142936134918442;0.0;0.003185224594355444;5.7819081228000397e-05;2856.0
ACT;4;2406.0;0.8333333333333334;3.9319878352225603;5.0972015955464324e-08;0.003611133260794879;5.779906555219086e-05;2857.0
BWA;1;616.0;0.0;4.547691457008571;0.0;0.00023720700045393528;5.776877809052595e-05;2858.0
KEL;3;1794.0;1.0;3.6787392867016866;0.0;0.006226593354393846;5.773939142870738e-05;2859.0
FLO;2;2438.0;1.0;3.911805363560962;0.0;0.0035674112263958157;5.773012029647672e-05;2860.0
FDE;2;1369.0;1.0;4.285872269836881;0.0;0.0012480790929229363;5.771119556809598e-05;2861.0
TIQ;2;1260.0;1.0;4.544926734863147;0.0;0.00019574655720307115;5.7683183390887935e-05;2862.0
SFQ;2;801.0;1.0;3.97843516726569;0.0;0.0025183976643220786;5.7667215637769246e-05;2863.0
ORH;3;2450.0;1.0;3.682886369919823;0.0;0.0066107546811008935;5.761815418142766e-05;2864.0
KSQ;1;630.0;0.0;4.198507050041471;0.0;0.0007142321843292572;5.755530975038896e-05;2865.0
SJK;3;1242.0;1.0;4.094000552944429;0.0;0.0013636148568424266;5.752886440660975e-05;2866.0
SPI;2;2478.0;1.0;3.804534144318496;0.0;0.003837261450479746;5.7520508524769445e-05;2867.0
MHK;2;836.0;1.0;4.382914017141277;0.0;0.0009568195344074815;5.7464706835650914e-05;2868.0
XAU;2;375.0;1.0;4.662427426043682;0.0;6.533292717461797e-05;5.7449288078522976e-05;2869.0
BOJ;3;504.0;1.0;3.870611003594139;0.0;0.003070234118304483;5.744007530618969e-05;2870.0
CLY;4;1520.0;0.8333333333333334;3.6848216754216203;1.349259245879938e-08;0.006180944584254241;5.7357984901474125e-05;2871.0
CDD;1;58.0;0.0;6.801769422173072;0.0;1.492183304137543e-07;5.7350085809926085e-05;2872.0
GIL;1;792.0;0.0;4.238871993364667;0.0;0.000571303989007682;5.734507718749192e-05;2873.0
RYK;3;824.0;1.0;4.157865634503732;0.0;0.0015993091356766515;5.732391255450638e-05;2874.0
EWN;2;2403.0;1.0;4.150677356925629;0.0;0.0023433012306692384;5.7248839166884376e-05;2875.0
NTG;3;1426.0;1.0;3.953276195742328;0.0;0.0015679153759609234;5.7173506200843506e-05;2876.0
MAZ;2;1618.0;1.0;4.210395355266796;0.0;0.0012575842289355914;5.713834275295695e-05;2877.0
LEC;2;270.0;1.0;4.784628144871441;0.0;9.571221936143015e-05;5.71348438898538e-05;2878.0
LRD;2;2360.0;1.0;3.932540779651645;0.0;0.003485009010235818;5.711446573391421e-05;2879.0
SFD;2;407.0;1.0;4.270942770251589;0.0;0.000716555340380814;5.7015871887950695e-05;2880.0
